id,username,location,tweet
289240724,Ihunenyeaku,,"RT @Chude__: WIKE: Anambra Delegates will not vote for Peter Obi

DINO: how will you convince northerners to vote for Peter Obi

PASTOR POJ…"
747526793213710336,Mmilimalugo,,"RT @C_H_U_kwu_Emeka: Peter obi just supplied us with new set of arsenal and battle friendly quotes.

Make I drop one quote here

""Privatisa…"
520100160,Ad-god Olumose,NIGERIA,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1105619820941361153,AdriEl Amadi,"Lagos, Nigeria 🇳🇬","@prince_AdeyemoA @OBIdient_FC Lol some one traveled to make studies and he came back to tell you what he learnt. But you that didn't study anything is saying his facts are unverified 😂😂 don't you have shame? If you and Peter Obi sit for an exam or interview on world economy, do you think you can beat him?😂"
3295575349,chimere.mma🍁 🐼,Everywhere🍂,RT @iSlimfit: “They say I am only qualified to be a VP because I understand the economy and I will handle the economy. I say the economy is…
1350400038778843136,Favour Nzubechi,,"@Barkolawole @ChuGailx Sue and lose the case na, moreover what brought about Peter obi in this regard, y’all must find way to drag the innocent man into everything."
1163567124935270400,Mr Oloff!!! aka Olikaeze!!!,,RT @Spotlight_Abby: I visited the largest producer of rice in Kano and I'm supporting him financially and he is doing well. Let's remove th…
429266312,Ejima🦅,Eden,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1281064122579398656,Common Sense Sisters #PeterObi4President2023 🇳🇬,,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1421205189374193667,"Most beautiful Maria ,👩‍⚖️❤️❤️❤️🦋🦋🦋🦋🦋",,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1481525193273139201,kator,,"RT @borie_nla: Peter Obi needs to get a prep and data research team anytime he decides to talk in public about what he would do , can't be…"
94927545,Hov,"Benin-City, Nigeria",RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
1499858257594179595,Tamz styles,Global Designer ,"RT @ifeanyianeke: If your woman does not look at you the way Tundun MKO-Abiola looks at Peter Obi, my brother just know that you are single…"
3980856419,DEEPSKY,Nigeria ,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
168266368,Ugo,🌍 ,"RT @Iam_ogomzz: @urchilla01 One interesting Peter obi said is ""I need to know all before I become president, not when I get there I begin t…"
150668843,Ikenna., your heart,"RT @Busaayo: This is time for me to travel around and meet people that can help build our economy, not when I enter into the office- Peter…"
338273495,KENNA,Nigeria,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
991625183424401409,Feddes,Somewhere in a treacherous Nig,RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
1142143926117294080,Heskay of Lagos,"Lagos, Nigeria","RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
892708802335735808,Oma,Nigeria,RT @blossommartins: If your candidate can’t sit with Arise Tv presenters and tackled national issues like PETER OBI Don’t you dare host any…
146345332,Yomola,"Lagos, Nigeria","RT @UchePOkoye: So you guys have heard it from Peter Obi, those who are asking why he didn't conduct local government elections can now see…"
1214597872706097161,Peter Obi is President 2023,Spirit!,"RT @DennisSoweto: Listening to @Peter Obi on Arise TV, ALL i can say is Dear Nigerians do not miss this ASSET, put away the tribal,ethnic a…"
2209376988,A$AP Ēccę⭐⭐,somewhere in Africa,"RT @UchePOkoye: Peter Obi was in Egypt to study how to fix Nigeria's epileptic power supply, while Emi Lokan was in France to meet a Crimin…"
2278490176,Ola,"Abuja, Nigeria","RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
607165023,Phinesmiles (@_peesee is on Instagram),Nigeria,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
1460733551167430663,Samsoundspro,,"RT @Elkrosmediahub: I want to show people love, even when they show me hatred -• Peter Obi (on Arise TV). 

My principal practices politics…"
537413511,Oluwafemi,,"RT @PO_Diaspora: Arise news: 
1. How do you respond to the comment made by Rabiu Kwakwanso that the north will not vote for an Igbo man in…"
1304911507680002048,mr farouk,"Lagos, Nigeria","RT @g_makuachukwu2: Peter Obi Not Different From Atiku, Paid Millions Of Naira To Labour Party Leadership, Aspirants For Presidential Ticke…"
1158334074806779909,Goodybag,Paradise,RT @ChigozieIAlex: Peter Obi currently defending OBIdients on Arise TV with his full chest 🔥
1490103375479939073,Moraywiz🦅,"Abuja, Nigeria","@oluwa_happiness @man_like_clark Iswear, na Peter Obi sure pass 💯💯"
1344257768295976960,Nnenna Nancy⭕⭕⭕⭕,"Lagos, Nigeria","RT @Busaayo: This is time for me to travel around and meet people that can help build our economy, not when I enter into the office- Peter…"
1263903765742194688,estaphill❤️,,"RT @ChigozieIAlex: I have great respect for Kwankwaso and his ego but with due respect, if he feels he can’t be a VP to Peter Obi then he s…"
1036778718285443072,Paschal Ozuomba,Lagos Nigeria,"RT @blueprintafric: ""They said I'm qualified to be the Vice President because of my knowledge of the economy. But Nigeria's problem is the…"
1119936594079825920,EBIAREMOWEI,,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
1395100339691560961,Ihe-makwuru Onu,,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
144591936,Bros Iwi,"Lagos, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
4827746381,OKORO OKEOGHENEVEVU,,"RT @ose_anenih: Interesting interview on @ARISEtv with Peter Obi.

The man is a good speaker; but still makes those unforced errors when qu…"
568989553,onyekachi,Lagos,"RT @firstladyship: Will Tinubu &amp; Atiku make themselves available on Arise TV? Peter Obi should not be the only one in front of cameras, tel…"
433865932,Akintoye Benjamin.,Lagos Nigeria.,RT @thekaysie: Peter Obi just dey burst my head for this arise tv interview I swear.
511897357,Φ,"Jos, Nigeria","RT @firstladyship: “If I am qualified to be Vice President, I am qualified to be the President.”

Peter Obi is the Real Nuggets on Arise TV…"
972125444890923008,Obi Nicholas mmaduka,"Lagos, Nigeria",RT @Spotlight_Abby: I visited the largest producer of rice in Kano and I'm supporting him financially and he is doing well. Let's remove th…
1421205189374193667,"Most beautiful Maria ,👩‍⚖️❤️❤️❤️🦋🦋🦋🦋🦋",,"RT @Sports_Doctor2: Doyin Okupe went full attack mode tonight on Kwankwaso and I loved every bit of it!

We need to stop playing this defen…"
144593278,ismail opeyemi lawal,"Country Club Hills, IL","RT @DeeOneAyekooto: ""Morocco's export for 2021 is 50billion dollars and that of Nigeria is under 30billion dollars.....""

Peter Obi on Aris…"
89163295,Big Chief Ruru,alex@soslist.com.ng,RT @firstladyship: Nigerian elites &amp; the wicked politicians have deceived Nigerians enough!! Peter Obi exposed the Evil in Nigeria in its s…
151671251,XζŁƱƉД ♟,My phone ,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
951438940032126976,Chijioke,"Abuja, Nigeria","RT @uchesame: PDP boys went Twitter spaces hosted by Peter Obi supporters and they were busy making fun of them.

These people are people y…"
1083482910592774145,teejayp,,RT @JeffreyGuterman: Peter Obi: The Labour Party candidate electrifying young Nigerians. https://t.co/tAsMA6vUWO
4298098755,joyfulsoul,"Abuja, Nigeria",RT @firstladyship: Nigerian elites &amp; the wicked politicians have deceived Nigerians enough!! Peter Obi exposed the Evil in Nigeria in its s…
1214597872706097161,Peter Obi is President 2023,Spirit!,RT @UchePOkoye: Peter Obi was in the Rivers state to discuss how his government will help the state's economy!
1206584906287108096,Gooner Bells,18 Yard Box 🇳🇬🇬🇧🇨🇦🇺🇲,@renoomokri You’re crying more than the bereaved man. What is your business with Peter Obi? Campaign for your candidate in peace man. I never see talkative like this before. Na wa!
1214622229213962245,Chukwuebuka Nelson°,,RT @fairpreshy: To think that my family put on the generator this morning just to watch and listen to Peter Obi😅😅😅. That man won our hearts…
940967705967984641,Victor Ebuka,Nigeria,RT @Deborahgaji: Being a Fulani girl from the North does not mean I should be tribalistic in my choice for a better Nigeria 🇳🇬. I'm already…
894680600103223296,Amara Chi'ukwu,Biafra,"RT @DailyPostNGR: Presidency: Peter Obi not our member, stop linking him to us - IPOB warns Kwankwaso https://t.co/ov3RGcnPn9"
1222132979037876224,3y3 Lord || 👁️,Metaverse,"RT @Morris_Monye: Plateau, Oyo and Bayelsa. We need you on board for Peter Obi. 

If you reside in these states, kindly join the WhatsApp l…"
273843704,Check,Free as air,"RT @jagganiyu: Every time Peter Obi speaks he outlines a feasible, detailed and practical approach to solving the issues plaguing Nigeria.…"
372488062,Jibs π,DreamVille,"RT @GoziconC: Dear Peter Obi Supporters, y'all should be ready to extend the Monday Sit-At-Home in Southeast to 6 months, because Tinubu is…"
771323432243986432,ifechukwu okekenwa,,"RT @MalachyOdo1: Imagine Peter Obi or even Atiku being pictured abroad with the Chagouri family at this time?

All hell would have been let…"
1178000484650688512,Annazzy,In God's arms.,"RT @tosinunited: Peter Obi goes to National TV to discuss National issues, others go there to discuss Peter Obi…. Peter Obi is a different…"
914552533435260931,General sinx,,"RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
926773488249061377,PRESI OF RETWEETING P.OBI 🔄(MONKEY. D. LUFFY🦁),,RT @DrTheodo: While Peter Obi is busy on the Media speaking to D heart of Nigerians on the problems that we're facing. His counterparts are…
1460733551167430663,Samsoundspro,,RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
1285190731833978882,Ubong Jacob,,RT @firstladyship: APC is praying for Big Brother Naija #BBNaija to resume. Since banning Twitter again is not feasible. They are tired alr…
2174401306,Georgio-an advocate of a New 🇳🇬.Nigeria Lokan!,"Abuja, Nigeria","RT @novieverest: Peter Obi used all their criticisms against them.

They keep shouting he only knows about the economy. Nigerians say their…"
1413107574136705025,Anthony Joshua,"Abuja, Nigeria","RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
2601819105,Emmanuel Ezechimerem,"Lagos, Nigeria",RT @Elkrosmediahub: Fok whatever you think. Nigeria will be lucky to have Peter Gregory Obi as president!!!!
237045935,WE NO DE GIVE SHÍ SHÍ @PO,world man,"RT @pascaloz: Guys after listening to Peter Obi on @ARISEtv and you are still not convinced that he is better, then I can't help you. Go wi…"
1297741444267024384,Tread carefully.,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
64673769,Uche,"Sheffield, England","RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1593116408,Elliot ⚡️,Relocated to Space,"RT @firstladyship: Morocco’s Tangier to Rabat, you see farmlands. In Nigeria u see vast land &amp; people looking for food. These people can be…"
351521997,Get your PVC for 2023,"Lagos, Nigeria","RT @IconicNino: APC &amp; PDP are after Peter Obi, Sowore is after Peter Obi, Kwankwaso is after Peter Obi, Asari Dokubo has joined the train,…"
235108923,Aweston Solutions ™️,Nigeria,"RT @MayowaOdewoye: On Arise TV today Peter Obi when speaking on subsidy &amp; the fraud in it. He said ""they privatize profit but socialize los…"
1482287765530288129,Justin Prosper,Lagos.,"RT @Princenechecfr: Peter Obi makes supporting him very easy.
Facts Choke, Track Records over choke."
1129744810301100034,Sammy Jr,"Arhus, Denmark 🇩🇰",RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
795547310256246784,Jèfé Juan José,The Void,"RT @Makavelli275: With Peter Obi’s plans for the North as a region, Northerners would be the biggest beneficiaries of his administration, i…"
